( 0,  0,  6) -> ( 1,  0,  6)
(21, 15, 213, 332) (23, 19, 190, 343) 7398
(29, 16, 459, 328) (29, 20, 479, 340) 6698
(27, 34, 476, 301) (13, 26, 502, 321) 15570
(20, 25, 467, 300) (14, 19, 488, 314) 7663
(75, 40, 270, 294) (86, 42, 256, 302) 61520
(20, 23, 484, 274) (23, 21, 508, 279) 9044
(50, 80, 456, 274) (56, 73, 479, 295) 80502
(25, 29, 311, 270) (30, 31, 302, 275) 12244
(75, 64, 270, 270) (86, 69, 256, 275) 83932
(25, 31, 206, 228) (31, 35, 183, 225) 10251

( 6,  9,  6) -> ( 7,  9,  6)
(24, 32, 299, 372) (23, 34, 309, 377) 16422
(27, 17, 4, 352) (28, 20, 0, 356) 10118
(20, 15, 198, 334) (21, 16, 202, 337) 5683
(26, 24, 454, 322) (30, 31, 467, 327) 10340
(16, 22, 227, 321) (23, 23, 226, 324) 12973
(16, 17, 461, 310) (15, 21, 499, 300) 4938
(77, 40, 257, 296) (81, 41, 262, 297) 73174
(18, 20, 468, 285) (26, 27, 488, 318) 7098
(36, 56, 466, 283) (54, 89, 465, 276) 35409
(48, 72, 454, 274) (54, 89, 465, 276) 43748
(28, 28, 298, 272) (28, 29, 306, 273) 14591
(77, 64, 257, 272) (81, 65, 262, 273) 82135
(29, 32, 190, 226) (30, 32, 194, 227) 11463

( 6,  9,  6) -> ( 8,  9,  6)
(24, 32, 299, 372) (23, 23, 302, 383) 23842
(20, 15, 198, 334) (21, 17, 191, 341) 9465
(26, 24, 454, 322) (19, 23, 495, 326) 12233
(16, 22, 227, 321) (14, 22, 225, 328) 10285
(16, 17, 461, 310) (17, 17, 504, 303) 4801
(77, 40, 257, 296) (83, 30, 256, 299) 103672
(18, 20, 468, 285) (15, 18, 481, 307) 6929
(36, 56, 466, 283) (53, 83, 469, 277) 35419
(48, 72, 454, 274) (53, 83, 469, 277) 55227
(28, 28, 298, 272) (30, 33, 299, 270) 19742
(77, 64, 257, 272) (83, 59, 256, 270) 168984
(29, 32, 190, 226) (31, 34, 184, 225) 10856

( 6,  9,  6) -> ( 9,  9,  6)
(24, 32, 299, 372) (23, 22, 306, 387) 31425
(20, 15, 198, 334) (23, 19, 190, 343) 6415
(26, 24, 454, 322) (29, 20, 479, 340) 9886
(16, 22, 227, 321) (23, 19, 190, 343) 24704
(16, 17, 461, 310) (14, 19, 488, 314) 4718
(77, 40, 257, 296) (86, 42, 256, 302) 79732
(18, 20, 468, 285) (14, 19, 488, 314) 6899
(36, 56, 466, 283) (13, 26, 502, 321) 36278
(48, 72, 454, 274) (56, 73, 479, 295) 58275
(28, 28, 298, 272) (30, 31, 302, 275) 15497
(77, 64, 257, 272) (86, 69, 256, 275) 126099
(29, 32, 190, 226) (31, 35, 183, 225) 13500

( 7,  9,  6) -> ( 8,  9,  6)
(23, 34, 309, 377) (23, 23, 302, 383) 18701
(21, 16, 202, 337) (21, 17, 191, 341) 7456
(30, 31, 467, 327) (31, 19, 469, 338) 15692
(23, 23, 226, 324) (14, 22, 225, 328) 26860
(26, 27, 488, 318) (19, 23, 495, 326) 11463
(28, 30, 475, 304) (15, 18, 481, 307) 16654
(15, 21, 499, 300) (19, 23, 495, 326) 4811
(81, 41, 262, 297) (83, 30, 256, 299) 79668
(20, 24, 499, 283) (15, 23, 507, 287) 7555
(18, 19, 483, 281) (19, 16, 497, 278) 4948
(54, 89, 465, 276) (53, 83, 469, 277) 70583
(28, 29, 306, 273) (30, 33, 299, 270) 15349
(81, 65, 262, 273) (83, 59, 256, 270) 129840
(30, 32, 194, 227) (31, 34, 184, 225) 10470

( 7,  9,  6) -> ( 9,  9,  6)
(23, 34, 309, 377) (23, 22, 306, 387) 25170
(26, 14, 467, 351) (27, 12, 483, 356) 12956
(21, 16, 202, 337) (23, 19, 190, 343) 5837
(30, 31, 467, 327) (29, 20, 479, 340) 14050
(23, 23, 226, 324) (23, 19, 190, 343) 36258
(26, 27, 488, 318) (13, 26, 502, 321) 11536
(28, 30, 475, 304) (56, 73, 479, 295) 15852
(15, 21, 499, 300) (13, 26, 502, 321) 4901
(81, 41, 262, 297) (86, 42, 256, 302) 90095
(20, 24, 499, 283) (13, 26, 502, 321) 10480
(18, 19, 483, 281) (13, 26, 502, 321) 6893
(54, 89, 465, 276) (56, 73, 479, 295) 74951
(28, 29, 306, 273) (30, 31, 302, 275) 9848
(81, 65, 262, 273) (86, 69, 256, 275) 86327
(30, 32, 194, 227) (31, 35, 183, 225) 16698

( 8,  9,  6) -> ( 9,  9,  6)
(23, 23, 302, 383) (23, 22, 306, 387) 11151
(16, 16, 191, 342) (23, 19, 190, 343) 11137
(21, 17, 191, 341) (23, 19, 190, 343) 8277
(31, 19, 469, 338) (29, 20, 479, 340) 8469
(12, 23, 250, 327) (16, 25, 250, 329) 6894
(14, 22, 225, 328) (23, 19, 190, 343) 20986
(19, 23, 495, 326) (13, 26, 502, 321) 4960
(19, 22, 484, 316) (13, 26, 502, 321) 6723
(15, 18, 481, 307) (14, 19, 488, 314) 4226
(17, 17, 504, 303) (13, 26, 502, 321) 4509
(13, 20, 494, 299) (13, 26, 502, 321) 4204
(83, 30, 256, 299) (86, 42, 256, 302) 56759
(15, 26, 485, 289) (13, 26, 502, 321) 6379
(15, 23, 507, 287) (13, 26, 502, 321) 4778
(19, 16, 497, 278) (13, 26, 502, 321) 5166
(53, 83, 469, 277) (56, 73, 479, 295) 68080
(30, 33, 299, 270) (30, 31, 302, 275) 16759
(83, 59, 256, 270) (86, 69, 256, 275) 125050
(31, 34, 184, 225) (31, 35, 183, 225) 12618

( 0, 10,  6) -> ( 1, 10,  6)
(21, 26, 310, 349) (21, 25, 310, 353) 7968
(21, 15, 73, 330) (23, 14, 63, 334) 6134
(22, 28, 431, 297) (17, 21, 457, 287) 12851
(27, 49, 443, 268) (32, 47, 443, 269) 23150
(22, 23, 309, 268) (23, 25, 308, 267) 6409
(39, 64, 431, 268) (32, 47, 443, 269) 46126
(24, 26, 218, 231) (23, 27, 216, 230) 10333

( 0, 10,  6) -> ( 2, 10,  6)
(21, 26, 310, 349) (19, 27, 310, 356) 9818
(21, 15, 73, 330) (23, 16, 53, 336) 7424
(22, 28, 431, 297) (27, 25, 435, 312) 14129
(27, 49, 443, 268) (27, 25, 435, 312) 29617
(22, 23, 309, 268) (24, 26, 307, 266) 10556
(39, 64, 431, 268) (45, 74, 435, 268) 36190
(24, 26, 218, 231) (24, 28, 212, 228) 9574

( 0, 10,  6) -> ( 3, 10,  6)
(18, 19, 222, 390) (20, 21, 210, 400) 11052
(21, 26, 310, 349) (20, 31, 307, 358) 14149
(21, 15, 73, 330) (25, 17, 39, 339) 4947
(22, 28, 431, 297) (21, 19, 441, 319) 12602
(27, 49, 443, 268) (31, 51, 455, 276) 19207
(22, 23, 309, 268) (25, 26, 305, 268) 9058
(39, 64, 431, 268) (45, 77, 441, 269) 32553
(24, 26, 218, 231) (25, 28, 207, 228) 10413

( 0, 10,  6) -> ( 4, 10,  6)
(21, 26, 310, 349) (22, 31, 309, 363) 11992
(21, 15, 73, 330) (26, 16, 31, 341) 6129
(22, 28, 431, 297) (18, 20, 461, 297) 13598
(27, 49, 443, 268) (14, 20, 469, 291) 27195
(22, 23, 309, 268) (26, 26, 307, 268) 7225
(39, 64, 431, 268) (47, 78, 450, 270) 41031
(24, 26, 218, 231) (25, 29, 207, 226) 11497

( 0, 10,  6) -> ( 5, 10,  6)
(21, 26, 310, 349) (22, 30, 309, 367) 14504
(21, 15, 73, 330) (27, 18, 18, 345) 7417
(22, 28, 431, 297) (27, 24, 456, 317) 13098
(27, 49, 443, 268) (24, 36, 480, 281) 28980
(22, 23, 309, 268) (27, 26, 307, 270) 10295
(39, 64, 431, 268) (62, 89, 442, 270) 47472
(24, 26, 218, 231) (28, 30, 202, 225) 6545

( 0, 10,  6) -> ( 6, 10,  6)
(21, 26, 310, 349) (21, 31, 309, 371) 13789
(21, 15, 73, 330) (27, 18, 3, 349) 6077
(22, 28, 431, 297) (28, 23, 461, 322) 13627
(27, 49, 443, 268) (13, 22, 487, 325) 25913
(22, 23, 309, 268) (27, 26, 307, 271) 8505
(39, 64, 431, 268) (52, 87, 459, 271) 30926
(24, 26, 218, 231) (29, 31, 197, 224) 9930

( 0, 10,  6) -> ( 7, 10,  6)
(21, 26, 310, 349) (20, 23, 306, 378) 13943
(21, 15, 73, 330) (14, 19, 0, 356) 10927
(22, 28, 431, 297) (20, 14, 495, 293) 16484
(27, 49, 443, 268) (30, 22, 464, 331) 28596
(22, 23, 309, 268) (29, 31, 304, 270) 9748
(39, 64, 431, 268) (56, 91, 460, 276) 40993
(24, 26, 218, 231) (30, 34, 190, 224) 8351

( 0, 10,  6) -> ( 8, 10,  6)
(21, 26, 310, 349) (22, 21, 306, 382) 15174
(22, 28, 431, 297) (39, 29, 466, 331) 11145
(27, 49, 443, 268) (70, 92, 458, 280) 29080
(22, 23, 309, 268) (31, 34, 302, 269) 8132
(39, 64, 431, 268) (70, 92, 458, 280) 42797
(24, 26, 218, 231) (16, 26, 225, 325) 37143

( 0, 10,  6) -> ( 9, 10,  6)
(21, 26, 310, 349) (18, 17, 312, 396) 13476
(22, 28, 431, 297) (19, 30, 521, 289) 14195
(27, 49, 443, 268) (59, 103, 481, 279) 23138
(22, 23, 309, 268) (30, 35, 306, 271) 9445
(39, 64, 431, 268) (59, 103, 481, 279) 38204
(24, 26, 218, 231) (31, 35, 184, 225) 6003

( 1, 10,  6) -> ( 2, 10,  6)
(21, 25, 310, 353) (19, 27, 310, 356) 9883
(23, 14, 63, 334) (23, 16, 53, 336) 5436
(21, 13, 434, 320) (27, 25, 435, 312) 4397
(24, 23, 431, 317) (27, 25, 435, 312) 13588
(26, 15, 443, 301) (29, 44, 447, 287) 6363
(18, 17, 445, 289) (17, 16, 463, 292) 4065
(55, 26, 272, 289) (54, 37, 271, 289) 40528
(17, 21, 457, 287) (17, 16, 463, 292) 5814
(32, 47, 443, 269) (17, 16, 463, 292) 22038
(23, 25, 308, 267) (24, 26, 307, 266) 11312
(59, 52, 272, 267) (60, 60, 271, 266) 67655
(23, 27, 216, 230) (24, 28, 212, 228) 7073

( 1, 10,  6) -> ( 3, 10,  6)
(21, 25, 310, 353) (20, 31, 307, 358) 15876
(23, 14, 63, 334) (25, 17, 39, 339) 7102
(21, 13, 434, 320) (21, 19, 441, 319) 5301
(24, 23, 431, 317) (21, 19, 441, 319) 12417
(26, 15, 443, 301) (21, 19, 441, 319) 8363
(18, 17, 445, 289) (31, 51, 455, 276) 5159
(55, 26, 272, 289) (33, 25, 305, 290) 60591
(17, 21, 457, 287) (31, 51, 455, 276) 7047
(32, 47, 443, 269) (31, 51, 455, 276) 22727
(23, 25, 308, 267) (25, 26, 305, 268) 11795
(59, 52, 272, 267) (70, 52, 268, 268) 98136
(23, 27, 216, 230) (25, 28, 207, 228) 9374

( 1, 10,  6) -> ( 4, 10,  6)
(21, 25, 310, 353) (22, 31, 309, 363) 13143
(23, 14, 63, 334) (26, 16, 31, 341) 8032
(21, 13, 434, 320) (24, 22, 450, 320) 5640
(24, 23, 431, 317) (24, 22, 450, 320) 12567
(26, 15, 443, 301) (18, 20, 461, 297) 7600
(18, 17, 445, 289) (14, 20, 469, 291) 5187
(55, 26, 272, 289) (73, 36, 269, 292) 54583
(17, 21, 457, 287) (14, 20, 469, 291) 6510
(32, 47, 443, 269) (47, 78, 450, 270) 22759
(23, 25, 308, 267) (26, 26, 307, 268) 9490
(59, 52, 272, 267) (73, 60, 269, 268) 108307
(23, 27, 216, 230) (25, 29, 207, 226) 11172

( 1, 10,  6) -> ( 5, 10,  6)
(21, 25, 310, 353) (22, 30, 309, 367) 14106
(23, 14, 63, 334) (27, 18, 18, 345) 8469
(21, 13, 434, 320) (27, 24, 456, 317) 4285
(24, 23, 431, 317) (27, 24, 456, 317) 11041
(26, 15, 443, 301) (25, 24, 473, 309) 6460
(18, 17, 445, 289) (20, 18, 465, 299) 3506
(55, 26, 272, 289) (76, 38, 267, 292) 47065
(17, 21, 457, 287) (25, 24, 473, 309) 5630
(32, 47, 443, 269) (20, 18, 465, 299) 22301
(23, 25, 308, 267) (27, 26, 307, 270) 12874
(59, 52, 272, 267) (76, 60, 267, 270) 108799
(23, 27, 216, 230) (28, 30, 202, 225) 8938

( 1, 10,  6) -> ( 6, 10,  6)
(21, 25, 310, 353) (21, 31, 309, 371) 15065
(23, 14, 63, 334) (27, 18, 3, 349) 8890
(21, 13, 434, 320) (28, 23, 461, 322) 4901
(24, 23, 431, 317) (13, 22, 487, 325) 11002
(26, 15, 443, 301) (28, 23, 461, 322) 9047
(18, 17, 445, 289) (28, 23, 461, 322) 4268
(55, 26, 272, 289) (53, 29, 264, 294) 46964
(17, 21, 457, 287) (28, 23, 461, 322) 6180
(32, 47, 443, 269) (52, 87, 459, 271) 21243
(23, 25, 308, 267) (27, 26, 307, 271) 9276
(59, 52, 272, 267) (70, 61, 264, 271) 78336
(23, 27, 216, 230) (29, 31, 197, 224) 9756

( 1, 10,  6) -> ( 7, 10,  6)
(21, 25, 310, 353) (20, 23, 306, 378) 14458
(23, 14, 63, 334) (14, 19, 0, 356) 9699
(21, 13, 434, 320) (30, 22, 464, 331) 4497
(24, 23, 431, 317) (56, 91, 460, 276) 12581
(26, 15, 443, 301) (24, 18, 488, 303) 4161
(18, 17, 445, 289) (25, 24, 474, 309) 5811
(55, 26, 272, 289) (82, 42, 260, 296) 41060
(17, 21, 457, 287) (17, 19, 499, 279) 6646
(32, 47, 443, 269) (17, 19, 499, 279) 25512
(23, 25, 308, 267) (29, 31, 304, 270) 9751
(59, 52, 272, 267) (82, 68, 260, 270) 98121
(23, 27, 216, 230) (30, 34, 190, 224) 8758

( 1, 10,  6) -> ( 8, 10,  6)
(21, 25, 310, 353) (22, 21, 306, 382) 13864
(21, 13, 434, 320) (24, 13, 481, 354) 4960
(24, 23, 431, 317) (39, 29, 466, 331) 11111
(26, 15, 443, 301) (24, 13, 481, 354) 6152
(18, 17, 445, 289) (39, 29, 466, 331) 4868
(55, 26, 272, 289) (74, 43, 259, 299) 40194
(17, 21, 457, 287) (39, 29, 466, 331) 5927
(32, 47, 443, 269) (39, 29, 466, 331) 27179
(23, 25, 308, 267) (31, 34, 302, 269) 7326
(59, 52, 272, 267) (74, 73, 259, 269) 44427
(23, 27, 216, 230) (16, 26, 225, 325) 37716

( 1, 10,  6) -> ( 9, 10,  6)
(21, 25, 310, 353) (18, 17, 312, 396) 11330
(21, 13, 434, 320) (26, 29, 482, 334) 5713
(24, 23, 431, 317) (19, 23, 507, 355) 11341
(26, 15, 443, 301) (31, 12, 481, 359) 4790
(18, 17, 445, 289) (26, 29, 482, 334) 4687
(55, 26, 272, 289) (53, 29, 258, 304) 52110
(17, 21, 457, 287) (19, 29, 519, 279) 5450
(32, 47, 443, 269) (59, 103, 481, 279) 19787
(23, 25, 308, 267) (30, 35, 306, 271) 8905
(59, 52, 272, 267) (18, 17, 312, 396) 199927
(23, 27, 216, 230) (31, 35, 184, 225) 7768

( 2, 10,  6) -> ( 3, 10,  6)
(19, 27, 310, 356) (20, 31, 307, 358) 11147
(23, 16, 53, 336) (25, 17, 39, 339) 10719
(18, 17, 449, 316) (21, 19, 441, 319) 8434
(27, 25, 435, 312) (21, 19, 441, 319) 12021
(17, 16, 463, 292) (31, 51, 455, 276) 3745
(54, 37, 271, 289) (33, 25, 305, 290) 55810
(29, 44, 447, 287) (21, 19, 441, 319) 29675
(45, 74, 435, 268) (31, 51, 455, 276) 59184
(24, 26, 307, 266) (25, 26, 305, 268) 11406
(60, 60, 271, 266) (70, 52, 268, 268) 121584
(24, 28, 212, 228) (25, 28, 207, 228) 13367

( 2, 10,  6) -> ( 4, 10,  6)
(19, 27, 310, 356) (22, 31, 309, 363) 11943
(23, 16, 53, 336) (26, 16, 31, 341) 10538
(18, 17, 449, 316) (24, 22, 450, 320) 8755
(27, 25, 435, 312) (24, 22, 450, 320) 15309
(17, 16, 463, 292) (47, 78, 450, 270) 4110
(54, 37, 271, 289) (73, 36, 269, 292) 50038
(29, 44, 447, 287) (24, 22, 450, 320) 25230
(45, 74, 435, 268) (47, 78, 450, 270) 60983
(24, 26, 307, 266) (26, 26, 307, 268) 14175
(60, 60, 271, 266) (73, 60, 269, 268) 103048
(24, 28, 212, 228) (25, 29, 207, 226) 16676

( 2, 10,  6) -> ( 5, 10,  6)
(19, 27, 310, 356) (22, 30, 309, 367) 14325
(23, 16, 53, 336) (27, 18, 18, 345) 10774
(18, 17, 449, 316) (23, 13, 463, 338) 5760
(27, 25, 435, 312) (27, 24, 456, 317) 11492
(17, 16, 463, 292) (24, 36, 480, 281) 4122
(54, 37, 271, 289) (76, 38, 267, 292) 49714
(29, 44, 447, 287) (22, 22, 471, 279) 24574
(45, 74, 435, 268) (62, 89, 442, 270) 55787
(24, 26, 307, 266) (27, 26, 307, 270) 12993
(60, 60, 271, 266) (76, 60, 267, 270) 96318
(24, 28, 212, 228) (28, 30, 202, 225) 11225

( 2, 10,  6) -> ( 6, 10,  6)
(19, 27, 310, 356) (21, 31, 309, 371) 15244
(23, 16, 53, 336) (27, 18, 3, 349) 12513
(18, 17, 449, 316) (13, 22, 487, 325) 8307
(27, 25, 435, 312) (28, 23, 461, 322) 11799
(17, 16, 463, 292) (52, 87, 459, 271) 3410
(54, 37, 271, 289) (53, 29, 264, 294) 72373
(29, 44, 447, 287) (13, 22, 487, 325) 26935
(45, 74, 435, 268) (52, 87, 459, 271) 42265
(24, 26, 307, 266) (27, 26, 307, 271) 15338
(60, 60, 271, 266) (70, 61, 264, 271) 86336
(24, 28, 212, 228) (29, 31, 197, 224) 13997

( 2, 10,  6) -> ( 7, 10,  6)
(19, 27, 310, 356) (20, 23, 306, 378) 11660
(23, 16, 53, 336) (14, 19, 0, 356) 11602
(18, 17, 449, 316) (22, 24, 490, 317) 7606
(27, 25, 435, 312) (30, 22, 464, 331) 12119
(17, 16, 463, 292) (56, 91, 460, 276) 4325
(54, 37, 271, 289) (82, 42, 260, 296) 40484
(29, 44, 447, 287) (20, 14, 495, 293) 24240
(45, 74, 435, 268) (56, 91, 460, 276) 53040
(24, 26, 307, 266) (29, 31, 304, 270) 16148
(60, 60, 271, 266) (82, 68, 260, 270) 93123
(24, 28, 212, 228) (30, 34, 190, 224) 8926

( 2, 10,  6) -> ( 8, 10,  6)
(19, 27, 310, 356) (22, 21, 306, 382) 14519
(18, 17, 449, 316) (38, 47, 479, 307) 5374
(27, 25, 435, 312) (39, 29, 466, 331) 12228
(17, 16, 463, 292) (70, 92, 458, 280) 3899
(54, 37, 271, 289) (74, 43, 259, 299) 49185
(29, 44, 447, 287) (38, 47, 479, 307) 19624
(45, 74, 435, 268) (70, 92, 458, 280) 42568
(24, 26, 307, 266) (31, 34, 302, 269) 12510
(60, 60, 271, 266) (74, 73, 259, 269) 68239
(24, 28, 212, 228) (16, 26, 225, 325) 42198

( 2, 10,  6) -> ( 9, 10,  6)
(19, 27, 310, 356) (18, 17, 312, 396) 11889
(18, 17, 449, 316) (31, 12, 481, 359) 6651
(27, 25, 435, 312) (26, 29, 482, 334) 12451
(17, 16, 463, 292) (19, 23, 507, 355) 3804
(54, 37, 271, 289) (53, 29, 258, 304) 70822
(29, 44, 447, 287) (31, 12, 481, 359) 24701
(45, 74, 435, 268) (59, 103, 481, 279) 48800
(24, 26, 307, 266) (30, 35, 306, 271) 14700
(60, 60, 271, 266) (25, 19, 186, 346) 228029
(24, 28, 212, 228) (31, 35, 184, 225) 10120

( 3, 10,  6) -> ( 4, 10,  6)
(20, 31, 307, 358) (22, 31, 309, 363) 9200
(25, 17, 39, 339) (26, 16, 31, 341) 4425
(21, 19, 441, 319) (24, 22, 450, 320) 7629
(33, 25, 305, 290) (73, 36, 269, 292) 29790
(53, 30, 268, 290) (73, 36, 269, 292) 76421
(31, 51, 455, 276) (47, 78, 450, 270) 26736
(19, 16, 464, 269) (18, 20, 461, 297) 6807
(45, 77, 441, 269) (47, 78, 450, 270) 43000
(25, 26, 305, 268) (26, 26, 307, 268) 12387
(70, 52, 268, 268) (73, 60, 269, 268) 88335
(25, 28, 207, 228) (25, 29, 207, 226) 5695

( 3, 10,  6) -> ( 5, 10,  6)
(20, 31, 307, 358) (22, 30, 309, 367) 12612
(25, 17, 39, 339) (27, 18, 18, 345) 6941
(21, 19, 441, 319) (27, 24, 456, 317) 7053
(33, 25, 305, 290) (76, 38, 267, 292) 29614
(53, 30, 268, 290) (76, 38, 267, 292) 73713
(31, 51, 455, 276) (24, 36, 480, 281) 29680
(19, 16, 464, 269) (24, 36, 480, 281) 6345
(45, 77, 441, 269) (62, 89, 442, 270) 62672
(25, 26, 305, 268) (27, 26, 307, 270) 7709
(70, 52, 268, 268) (76, 60, 267, 270) 85976
(25, 28, 207, 228) (28, 30, 202, 225) 12922

( 3, 10,  6) -> ( 6, 10,  6)
(20, 31, 307, 358) (21, 31, 309, 371) 11913
(25, 17, 39, 339) (27, 18, 3, 349) 5308
(21, 19, 441, 319) (28, 23, 461, 322) 7303
(33, 25, 305, 290) (21, 31, 309, 371) 36991
(53, 30, 268, 290) (53, 29, 264, 294) 77868
(31, 51, 455, 276) (52, 87, 459, 271) 22243
(19, 16, 464, 269) (13, 22, 487, 325) 6155
(45, 77, 441, 269) (52, 87, 459, 271) 41932
(25, 26, 305, 268) (27, 26, 307, 271) 13610
(70, 52, 268, 268) (70, 61, 264, 271) 151342
(25, 28, 207, 228) (29, 31, 197, 224) 8070

( 3, 10,  6) -> ( 7, 10,  6)
(20, 31, 307, 358) (20, 23, 306, 378) 12551
(25, 17, 39, 339) (14, 19, 0, 356) 15486
(21, 19, 441, 319) (30, 22, 464, 331) 9873
(33, 25, 305, 290) (20, 23, 306, 378) 38731
(53, 30, 268, 290) (82, 42, 260, 296) 70736
(31, 51, 455, 276) (30, 22, 464, 331) 29869
(19, 16, 464, 269) (25, 24, 474, 309) 6424
(45, 77, 441, 269) (56, 91, 460, 276) 47561
(25, 26, 305, 268) (29, 31, 304, 270) 17382
(70, 52, 268, 268) (82, 68, 260, 270) 73526
(25, 28, 207, 228) (30, 34, 190, 224) 12267

( 3, 10,  6) -> ( 8, 10,  6)
(20, 31, 307, 358) (22, 21, 306, 382) 22049
(21, 19, 441, 319) (39, 29, 466, 331) 7328
(33, 25, 305, 290) (38, 47, 479, 307) 42918
(53, 30, 268, 290) (74, 43, 259, 299) 74291
(31, 51, 455, 276) (70, 92, 458, 280) 23690
(19, 16, 464, 269) (19, 24, 507, 284) 7276
(45, 77, 441, 269) (70, 92, 458, 280) 53552
(25, 26, 305, 268) (31, 34, 302, 269) 13200
(70, 52, 268, 268) (74, 73, 259, 269) 121093
(25, 28, 207, 228) (22, 16, 190, 342) 45043

( 3, 10,  6) -> ( 9, 10,  6)
(20, 31, 307, 358) (18, 17, 312, 396) 21211
(21, 19, 441, 319) (31, 12, 481, 359) 8231
(33, 25, 305, 290) (31, 12, 481, 359) 44796
(53, 30, 268, 290) (53, 29, 258, 304) 90689
(31, 51, 455, 276) (19, 23, 507, 355) 19353
(19, 16, 464, 269) (20, 35, 516, 318) 6198
(45, 77, 441, 269) (59, 103, 481, 279) 44489
(25, 26, 305, 268) (30, 35, 306, 271) 17060
(70, 52, 268, 268) (30, 33, 306, 273) 238471
(25, 28, 207, 228) (31, 35, 184, 225) 9547

( 4, 10,  6) -> ( 5, 10,  6)
(22, 31, 309, 363) (22, 30, 309, 367) 8604
(26, 16, 31, 341) (27, 18, 18, 345) 5579
(19, 14, 212, 327) (20, 15, 207, 329) 5796
(24, 22, 450, 320) (27, 24, 456, 317) 10802
(18, 20, 461, 297) (20, 18, 465, 299) 6077
(15, 32, 477, 295) (25, 24, 473, 309) 9466
(21, 13, 312, 296) (62, 89, 442, 270) 9995
(73, 36, 269, 292) (76, 38, 267, 292) 28415
(14, 20, 469, 291) (25, 24, 473, 309) 4619
(15, 20, 466, 280) (24, 36, 480, 281) 6880
(16, 28, 481, 277) (25, 24, 473, 309) 8469
(47, 78, 450, 270) (24, 36, 480, 281) 64930
(26, 26, 307, 268) (27, 26, 307, 270) 14049
(73, 60, 269, 268) (76, 60, 267, 270) 53774
(25, 29, 207, 226) (28, 30, 202, 225) 14041

( 4, 10,  6) -> ( 6, 10,  6)
(22, 31, 309, 363) (21, 31, 309, 371) 14888
(26, 16, 31, 341) (27, 18, 3, 349) 6386
(19, 14, 212, 327) (27, 18, 3, 349) 7842
(24, 22, 450, 320) (13, 22, 487, 325) 9411
(18, 20, 461, 297) (28, 23, 461, 322) 6823
(15, 32, 477, 295) (13, 22, 487, 325) 8680
(21, 13, 312, 296) (26, 56, 485, 279) 10680
(73, 36, 269, 292) (53, 29, 264, 294) 101505
(14, 20, 469, 291) (26, 56, 485, 279) 4706
(15, 20, 466, 280) (19, 28, 476, 304) 6746
(16, 28, 481, 277) (16, 17, 479, 285) 7994
(47, 78, 450, 270) (52, 87, 459, 271) 46802
(26, 26, 307, 268) (27, 26, 307, 271) 14579
(73, 60, 269, 268) (70, 61, 264, 271) 148155
(25, 29, 207, 226) (29, 31, 197, 224) 7647

( 4, 10,  6) -> ( 7, 10,  6)
(22, 31, 309, 363) (20, 23, 306, 378) 15949
(26, 16, 31, 341) (14, 19, 0, 356) 15041
(19, 14, 212, 327) (23, 17, 195, 337) 6168
(24, 22, 450, 320) (25, 24, 474, 309) 10915
(18, 20, 461, 297) (24, 18, 488, 303) 7888
(15, 32, 477, 295) (25, 24, 474, 309) 10493
(21, 13, 312, 296) (20, 14, 495, 293) 9176
(73, 36, 269, 292) (82, 42, 260, 296) 45494
(14, 20, 469, 291) (30, 22, 464, 331) 5229
(15, 20, 466, 280) (25, 24, 474, 309) 6139
(16, 28, 481, 277) (17, 19, 499, 279) 9465
(47, 78, 450, 270) (56, 91, 460, 276) 56362
(26, 26, 307, 268) (29, 31, 304, 270) 18520
(73, 60, 269, 268) (82, 68, 260, 270) 60452
(25, 29, 207, 226) (30, 34, 190, 224) 14340

( 4, 10,  6) -> ( 8, 10,  6)
(22, 31, 309, 363) (22, 21, 306, 382) 25516
(19, 14, 212, 327) (22, 16, 190, 342) 5959
(24, 22, 450, 320) (38, 47, 479, 307) 11274
(18, 20, 461, 297) (39, 29, 466, 331) 7985
(15, 32, 477, 295) (38, 47, 479, 307) 8487
(21, 13, 312, 296) (24, 13, 481, 354) 10284
(73, 36, 269, 292) (74, 43, 259, 299) 87415
(14, 20, 469, 291) (70, 92, 458, 280) 5224
(15, 20, 466, 280) (19, 24, 507, 284) 8656
(16, 28, 481, 277) (19, 24, 507, 284) 8556
(47, 78, 450, 270) (70, 92, 458, 280) 59340
(26, 26, 307, 268) (31, 34, 302, 269) 12012
(73, 60, 269, 268) (74, 73, 259, 269) 108900
(25, 29, 207, 226) (22, 16, 190, 342) 45146

( 4, 10,  6) -> ( 9, 10,  6)
(22, 31, 309, 363) (18, 17, 312, 396) 23069
(19, 14, 212, 327) (25, 19, 186, 346) 6721
(24, 22, 450, 320) (20, 36, 503, 332) 10847
(18, 20, 461, 297) (19, 14, 500, 290) 7306
(15, 32, 477, 295) (59, 103, 481, 279) 11625
(21, 13, 312, 296) (31, 12, 481, 359) 10296
(73, 36, 269, 292) (53, 29, 258, 304) 86348
(14, 20, 469, 291) (19, 23, 507, 355) 4777
(15, 20, 466, 280) (20, 36, 503, 332) 6306
(16, 28, 481, 277) (59, 103, 481, 279) 10721
(47, 78, 450, 270) (59, 103, 481, 279) 44998
(26, 26, 307, 268) (30, 35, 306, 271) 18195
(73, 60, 269, 268) (53, 29, 258, 304) 258200
